DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED
2022-01-01 00:00:00,90.74468085106383,11.546063829787233,0.11117021276595744
2022-01-01 00:20:00,90.44973544973546,11.495555555555555,0.16126984126984129
2022-01-01 00:40:00,90.1,11.486263157894737,0.16715789473684212
2022-01-01 01:00:00,89.84574468085107,11.454308510638297,0.21329787234042555
2022-01-01 01:20:00,89.3455497382199,11.346858638743456,0.2557591623036649
2022-01-01 01:40:00,89.32631578947368,11.251894736842106,0.2185263157894737
2022-01-01 02:00:00,89.31052631578947,11.121842105263159,0.20163157894736844
2022-01-01 02:20:00,89.1842105263158,11.117157894736843,0.24210526315789474
2022-01-01 02:40:00,89.43915343915344,11.158201058201058,0.22835978835978837
2022-01-01 03:00:00,89.51052631578948,11.101157894736842,0.188
2022-01-01 03:20:00,89.31052631578947,10.986473684210525,0.1774736842105263
2022-01-01 03:40:00,89.37894736842105,10.868631578947369,0.18489473684210528
2022-01-01 04:00:00,89.13684210526316,10.73578947368421,0.23221052631578945
2022-01-01 04:20:00,89.01052631578948,10.648473684210526,0.2791578947368421
2022-01-01 04:40:00,89.5978835978836,10.524074074074074,0.2240740740740741
2022-01-01 05:00:00,90.30890052356021,10.25413612565445,0.18204188481675393
2022-01-01 05:20:00,90.96335078534031,10.010680628272251,0.12727748691099475
2022-01-01 05:40:00,91.42328042328042,9.80042328042328,0.12703703703703703
2022-01-01 06:00:00,91.64550264550265,9.666878306878306,0.08883597883597884
2022-01-01 06:20:00,91.3157894736842,9.603894736842106,0.10057894736842105
2022-01-01 06:40:00,90.87894736842105,9.623368421052632,0.1026842105263158
2022-01-01 07:00:00,90.70370370370371,9.62068783068783,0.1401058201058201
2022-01-01 07:20:00,91.04736842105264,9.556736842105263,0.12994736842105264
2022-01-01 07:40:00,91.97883597883597,9.418624338624339,0.14587301587301588
2022-01-01 08:00:00,92.35263157894737,9.258315789473684,0.148
2022-01-01 08:20:00,92.09895833333333,9.225364583333333,0.1885416666666667
2022-01-01 08:40:00,91.41666666666667,9.299843749999999,0.22932291666666668
2022-01-01 09:00:00,90.765625,9.41640625,0.30239583333333336
2022-01-01 09:20:00,90.02083333333333,9.5346875,0.4252604166666667
2022-01-01 09:40:00,89.45026178010471,9.662722513089005,0.48413612565445024
2022-01-01 10:00:00,88.8848167539267,9.781413612565444,0.4824083769633508
2022-01-01 10:20:00,87.88421052631578,9.853,0.4745263157894737
2022-01-01 10:40:00,86.23157894736842,10.00778947368421,0.487
2022-01-01 11:00:00,85.02094240837697,10.261361256544504,0.4897905759162304
2022-01-01 11:20:00,83.58854166666667,10.410989583333334,0.463125
2022-01-01 11:40:00,82.42328042328042,10.6694708994709,0.5160317460317461
2022-01-01 12:00:00,82.20526315789473,10.921526315789475,0.49126315789473685
2022-01-01 12:20:00,81.28421052631579,11.035421052631579,0.46389473684210525
2022-01-01 12:40:00,81.08510638297872,11.238936170212765,0.4758510638297872
2022-01-01 13:00:00,80.51041666666667,11.259010416666667,0.5710937500000001
2022-01-01 13:20:00,80.54166666666667,11.39671875,0.5627083333333334
2022-01-01 13:40:00,81.21465968586388,11.490628272251309,0.4286387434554974
2022-01-01 14:00:00,81.85416666666667,11.48296875,0.32473958333333336
2022-01-01 14:20:00,81.56770833333333,11.385364583333333,0.3615625
2022-01-01 14:40:00,83.20418848167539,11.604083769633508,0.22287958115183246
2022-01-01 15:00:00,84.51832460732984,11.471047120418847,0.16806282722513088
2022-01-01 15:20:00,85.40625,11.363645833333335,0.29484375
2022-01-01 15:40:00,85.87958115183245,11.208429319371728,0.3157591623036649
2022-01-01 16:00:00,86.32460732984293,11.047068062827224,0.36518324607329844
2022-01-01 16:20:00,86.23958333333333,10.875833333333333,0.33979166666666666
2022-01-01 16:40:00,86.99479166666667,10.852604166666666,0.21614583333333334
2022-01-01 17:00:00,88.18229166666667,10.714687499999998,0.14223958333333334
2022-01-01 17:20:00,88.68947368421053,10.467052631578948,0.1904736842105263
2022-01-01 17:40:00,89.08421052631579,10.306894736842105,0.13026315789473683
2022-01-01 18:00:00,88.92631578947369,10.148105263157895,0.1898421052631579
2022-01-01 18:20:00,88.27368421052631,10.048263157894738,0.2148421052631579
2022-01-01 18:40:00,87.67724867724868,9.956137566137567,0.32841269841269843
2022-01-01 19:00:00,86.63157894736842,9.765684210526317,0.359
2022-01-01 19:20:00,85.34210526315789,9.620157894736842,0.4687894736842105
2022-01-01 19:40:00,83.84210526315789,9.454421052631579,0.5291052631578947
2022-01-01 20:00:00,82.25925925925925,9.254550264550264,0.5612169312169312
2022-01-01 20:20:00,82.02631578947368,9.204947368421053,0.5247894736842105
2022-01-01 20:40:00,81.73684210526316,9.072000000000001,0.4679473684210526
2022-01-01 21:00:00,81.04736842105264,8.937315789473685,0.41768421052631577
2022-01-01 21:20:00,80.80526315789474,8.949157894736842,0.4606842105263158
2022-01-01 21:40:00,80.6,8.931157894736842,0.49726315789473685
2022-01-01 22:00:00,80.6,8.941578947368422,0.49221052631578943
2022-01-01 22:20:00,81.16230366492147,9.000157068062826,0.5573821989528797
2022-01-01 22:40:00,81.02094240837697,8.952408376963351,0.5869633507853403
2022-01-01 23:00:00,81.21052631578948,9.019736842105264,0.466
2022-01-01 23:20:00,81.20526315789473,8.998526315789475,0.5295263157894737
2022-01-01 23:40:00,81.1842105263158,9.012263157894736,0.4663684210526316
2022-01-02 00:00:00,81.17460317460318,9.065978835978836,0.4884126984126984
2022-01-02 00:20:00,81.0578947368421,9.118052631578948,0.3497894736842105
2022-01-02 00:40:00,81.02645502645503,9.187724867724867,0.23227513227513227
2022-01-02 01:00:00,82.0,9.38483870967742,0.14956989247311828
2022-01-02 01:20:00,84.61290322580645,9.712043010752689,0.11236559139784945
2022-01-02 01:40:00,86.05913978494624,9.733978494623656,0.12924731182795698
2022-01-02 02:00:00,87.10160427807487,9.716577540106952,0.15208556149732622
2022-01-02 02:20:00,86.66666666666667,9.475967741935484,0.18768817204301075
2022-01-02 02:40:00,85.43315508021391,9.25614973262032,0.2350802139037433
2022-01-02 03:00:00,84.06315789473685,9.139473684210527,0.336
2022-01-02 03:20:00,83.42631578947369,9.152052631578949,0.3027368421052632
2022-01-02 03:40:00,82.93048128342247,9.101550802139037,0.3848663101604278
2022-01-02 04:00:00,81.86243386243386,8.94793650793651,0.41962962962962963
2022-01-02 04:20:00,82.06382978723404,9.015585106382979,0.28037234042553194
2022-01-02 04:40:00,83.03208556149733,9.116951871657754,0.23598930481283423
2022-01-02 05:00:00,83.11170212765957,9.001861702127659,0.28563829787234046
2022-01-02 05:20:00,82.83157894736843,8.889736842105263,0.3798947368421053
2022-01-02 05:40:00,82.93085106382979,8.861382978723405,0.33287234042553193
2022-01-02 06:00:00,82.06951871657753,8.62812834224599,0.31935828877005346
2022-01-02 06:20:00,80.72340425531915,8.463510638297873,0.38776595744680853
2022-01-02 06:40:00,78.98947368421052,8.385526315789473,0.42957894736842106
2022-01-02 07:00:00,76.31937172774869,8.18068062827225,0.5093193717277487
2022-01-02 07:20:00,74.0952380952381,8.057724867724868,0.6226984126984126
2022-01-02 07:40:00,74.47120418848168,8.359057591623037,0.8364921465968587
2022-01-02 08:00:00,73.58854166666667,8.2840625,0.9102083333333333
2022-01-02 08:20:00,73.72105263157894,8.43121052631579,0.891421052631579
2022-01-02 08:40:00,74.4578947368421,8.624210526315789,0.8805263157894737
2022-01-02 09:00:00,75.890625,8.857604166666667,0.8440104166666668
